"city","number_deaths","state","state_code","month","year"
"Rodeio",7,"SC",42,2,2019
"Romelândia",1,"SC",42,2,2019
"Salete",6,"SC",42,2,2019
"Saltinho",3,"SC",42,2,2019
"Salto Veloso",3,"SC",42,2,2019
"Sangão",4,"SC",42,2,2019
"Santa Cecília",5,"SC",42,2,2019
"Santa Helena",2,"SC",42,2,2019
"Santa Rosa do Sul",4,"SC",42,2,2019
"Santa Terezinha",2,"SC",42,2,2019
"Santo Amaro da Imperatriz",7,"SC",42,2,2019
"Sao Bento do Sul",26,"SC",42,2,2019
"São Bonifácio",1,"SC",42,2,2019
"São Carlos",2,"SC",42,2,2019
"São Cristovão do Sul",3,"SC",42,2,2019
"São Domingos",3,"SC",42,2,2019
"São Francisco do Sul",29,"SC",42,2,2019
"São João Batista",14,"SC",42,2,2019
"São João do Oeste",7,"SC",42,2,2019
"São João do Sul",1,"SC",42,2,2019
"São Joaquim",18,"SC",42,2,2019
"São José",115,"SC",42,2,2019
"São José do Cedro",9,"SC",42,2,2019
"Sao Jose do Cerrito",7,"SC",42,2,2019
"São Lourenço do Oeste",8,"SC",42,2,2019
"São Ludgero",6,"SC",42,2,2019
"São Martinho",1,"SC",42,2,2019
"São Miguel da Boa Vista",1,"SC",42,2,2019
"São Miguel do Oeste",11,"SC",42,2,2019
"São Pedro de Alcântara",2,"SC",42,2,2019
"Saudades",8,"SC",42,2,2019
"Schroeder",5,"SC",42,2,2019
"Seara",10,"SC",42,2,2019
"Serra Alta",1,"SC",42,2,2019
"Siderópolis",6,"SC",42,2,2019
"Sombrio",8,"SC",42,2,2019
"Sul Brasil",1,"SC",42,2,2019
"Taió",10,"SC",42,2,2019
"Tangará",2,"SC",42,2,2019
"Tigrinhos",2,"SC",42,2,2019
